122000,45.9675781858359,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,-2.854477861360394,-2.909918091745829,-6.768025861057873
123000,50.84343273421006,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,-2.982836229365046,-3.2508440962473566,-7.812886940177533
124000,47.248434044737834,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,-2.6937084430303058,-2.8005496070775626,-7.827307905154303
125000,42.57803852009414,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,-2.4644780303803535,-2.634207173431635,-7.9432762760938775
126000,47.401985391062425,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,-2.799573391602852,-2.930756877001439,-7.437684340333281
127000,44.53406586273422,6.36,6.36,6.36,6.36,6.36,6.36,6.36,6.36,6.36,-2.590152389511802,-2.857299451664202,-7.258482296089775
128000,44.517728514956275,6.37,6.37,6.37,6.37,6.37,6.37,6.37,6.37,6.37,-2.812773150616318,-2.686238470093427,-7.313259864333977
129000,44.95467801164987,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,-2.591681757849821,-2.5355894360252424,-7.338050794475066
130000,40.70240308701666,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,-2.17081919525278,-2.625284509268696,-6.791493208461866
131000,48.66404049626019,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,-2.700235330603978,-2.7361974849627027,-7.459526688173124
132000,49.023736655708156,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,-2.4523079435477126,-2.9380267402770297,-7.325928660467106
133000,48.21522919915966,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,-2.335203577625243,-2.90704425331854,-7.652522969896563
134000,42.981183161003806,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,-2.4014807830157308,-2.5033998283290537,-8.003936227651407
135000,46.991815559580125,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,-2.810202939976926,-2.542913777054204,-7.685067723388739
136000,45.831132978417585,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,-2.762439020465914,-2.4017934983318185,-6.874634502784686
137000,46.54587278967132,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,-2.6057657614444714,-3.065175141129049,-7.363186307755147
138000,45.787407746434475,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,-2.1564671352826372,-3.1945479672668164,-7.091577151016074
139000,43.339504877733,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,-2.308152991393019,-3.056362898211084,-7.185979232662899
140000,46.79646525667335,6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.64,-2.5781395377650447,-3.274651410915075,-7.110743794646534
141000,47.068039269952756,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,-2.348703309505142,-2.93721895462399,-7.946038465918113
142000,41.36679472907313,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-2.5979002775466356,-2.8994096226543444,-7.135895370725893
143000,48.242700729123456,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,-2.9081360196733366,-2.912651585924793,-6.776511665278415
144000,48.74683694645677,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,-2.592334548448015,-2.5226768137253783,-7.068151691369847
145000,42.21323007156793,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,-2.1948214457417685,-2.7519673943586667,-7.199981088331635
146000,46.35666553424424,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,-2.50195831495122,-2.8475596903768765,-6.973816460427654
147000,47.11772442176053,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,-2.5810434083903067,-2.621915196076082,-6.809316973773086
148000,45.30392107771242,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,-2.6175871713511625,-2.6862580693874523,-7.442233681548968
149000,45.09213434556816,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,-2.4711048622908804,-2.7001595735287567,-6.796601218612209
150000,43.78274997141015,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,-2.701847397781056,-2.490343849351627,-6.825058781457166
151000,47.47447624029063,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,-2.731197150964848,-2.7001416604383297,-7.304184948306196
152000,48.39525996670958,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,-2.3234382678608414,-2.644654814837166,-7.206646950592412
153000,46.67649689318855,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,-2.492002761106961,-2.583900795261121,-7.737599550443365
154000,49.78198309976696,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,-2.558480341318398,-2.5253543106226717,-7.954182248291965
155000,45.974045693532396,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,-2.529541705383992,-2.6593905492056575,-7.607022051877956
156000,48.44536294175013,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,-2.5242474628425993,-2.6180941960724144,-7.162295399334852
157000,43.30714399438252,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,-2.320845969031549,-2.0582391813105696,-7.753770855275349
158000,48.35061023495648,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,-2.5853394913912564,-2.817243917039083,-7.176806356613183
159000,44.97369270009356,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,-2.466661578146037,-2.620655824261894,-7.718989897498507
160000,49.463071693930004,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,-2.7690823446286608,-2.300965401048279,-7.746880560393051
161000,46.90862364220942,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,-3.007804584856591,-2.568154803911386,-7.1854169690226
162000,40.485663099177025,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,-2.5851307864688264,-2.208239295562299,-8.000966818791854
163000,48.87933648919725,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,-2.8467554992494244,-2.730910278642772,-7.102997732910553
164000,43.85597987212369,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,-2.543194239829274,-2.461148766859119,-7.0296771211879205
165000,50.627836321637474,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,-2.776551639731647,-2.909558689658515,-7.136053348972366
166000,47.47200175589818,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,-2.8218296372093983,-2.878288267532927,-7.397880339359499
167000,44.56781188152247,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,-2.7143909847417707,-2.693174329186285,-7.174622804549475
168000,47.69962075679823,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,-2.938357966910868,-3.0500722384126044,-7.1519490378782935
169000,46.91004061121102,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,-2.5630008227169303,-3.0022755977599878,-7.734682968312064
170000,49.770054743039275,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,-2.860364145533829,-3.2024491274083267,-7.437131984018564
171000,42.80253991884021,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,-2.3924232076339735,-2.47194076323219,-7.233096110293627
172000,45.876995940435194,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,-2.2770292539634585,-2.6198272841609067,-7.456147521440442
173000,46.58083408266989,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,-2.6661781176952557,-2.7750814704492943,-7.0179063291855615
174000,40.32268540353777,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,-2.313101522540488,-2.454137055424621,-7.110076018497127
175000,43.11694883346611,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,-2.6114281973477453,-2.428370801533777,-7.193252167652368
176000,45.99587800350678,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,-2.6655930402423627,-3.030162023411669,-6.628366932839181
177000,41.472274814982725,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-2.042355498727326,-2.895240405284436,-7.590129281005513
178000,44.81426751820823,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,-2.525457300105237,-2.7192658843766986,-7.541009297309833
179000,48.183513546323766,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,-2.4909233067670336,-3.405558517530659,-7.3900046293785415
180000,42.06306397881982,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,-2.422453086833497,-2.906242621297619,-7.418240313049073
181000,48.21981040552499,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,-2.754016290138702,-2.763027542539823,-7.283145761796496
182000,48.22158570618619,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,-2.6653816023774404,-2.8132245084434624,-7.229808182992907
183000,43.00947034410261,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,-2.647813274453907,-2.3800099906333916,-7.2227063908100915
184000,46.11764451094951,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,-2.435231686398051,-2.5154492361109906,-7.251674566541448
185000,47.70879231044361,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,-2.223866241275968,-2.6577307770248035,-7.3496106712556175
186000,39.476157451134874,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,-2.050628836239395,-2.421499960187524,-7.171713752438202
